id,created_at,text,retweet_count,reply_count,like_count,quote_count,possibly_sensitive
1496817137675034629,"02/24/2022, 11:59:49","@_Bizo The Russian war chance taker trade GOLD and ENERGY.. While we talking
https://t.co/omdBSzA6j6
-
#Russia #RussiaUkraineConflict #stockmarketcrash #oilprice #GOLD #xausd #Russian #RussianRuble https://t.co/Jh0nQpJOC0",0,0,0,0,False
1496817132889329665,"02/24/2022, 11:59:48","#BreakingNews 

#Dow futures drop more than 800 points as #Russia attacks #Ukraine

#ThursdayFeeling #Bitcoin #stockmarketcrash #economy #RussiaUkraine #COVID19
#BREAKING #UnitedNations #ThursdayThoughts

https://t.co/py0XTjJWpY",0,0,0,0,False
1496817130825728005,"02/24/2022, 11:59:48","@BenQuinn75 I think that #Europe and NATO made a huge mistake not to have integrated Ukraine in #NATO much sooner.
#ukraine #UkraineRussia #UkraineWillResist #ukraine #Kiew #Zelenskyy #Zelenskiy #Zelenski #Russia",0,0,0,0,False
1496817129751990276,"02/24/2022, 11:59:47","@FoxNews Stop Putin now, before he will turn into a full scale Hitler to the world.
A threat to every living beeing on the planet.
Especially Finland, Baltics and Poland.

#putin #NewHitlerisPutin #russia #StandWithUkriane @WSJ @POTUS @KremlinRussia_E @Russia @NATO @Ulkoministerio",0,0,0,0,False
1496817129479458818,"02/24/2022, 11:59:47","#Taiwan is nervous that #Beijing may take advantage of a distracted West to ramp up pressure on the island amid the crisis in #Ukraine, but there have been no unusual maneuvers by Chinese forces in recent days, officials in Taipei say.
 https://t.co/8iEv8HYvcU #russia",1,1,1,0,False
1496817113863839745,"02/24/2022, 11:59:44","Global stocks dived after Russian President Vladimir Putin launched a military attack on Ukraine.

The suffering spread beyond stocks. 

Please share your thoughts with us.

#stockmarketcrash #RussiaUkraineConflict #Russia #RussiaUkraineCrisis #RussiaInvadedUkraine #StockMarket https://t.co/xjIZYA3xNa",1,1,3,0,False
1496817112853389314,"02/24/2022, 11:59:43","#worldwar3 #RussiaUkraineConflict
#USSR #Putin #Ukraine #Russia #Biden #invasion #WorldWarIII

Reality....😩 https://t.co/gt6WWcNVwi",1,0,2,1,False
1496817112530231296,"02/24/2022, 11:59:43",Vladimir Putin right now 😎🚀🪝🚁🔥🌒💣🔫 Vladimir Putin #Russia #Ukraine #USA #USSR #China #Germany #NATO #Taiwan #worldwar3 https://t.co/OvGkaVB1TT,0,0,0,0,False
1496817108046516227,"02/24/2022, 11:59:42","@dukewindsor388 Does it look like #Russia has infiltrated the U.S. on many levels already, including #theformerguy #Republicans #Fox. Or like they have a #maga army and we are already surrounded...trying not to be paranoid in #Pennsyltucky😳, #apocalypse",1,0,8,0,False
1496817104095526915,"02/24/2022, 11:59:41","@DalastKimbasabi @jensstoltenberg @NATO Make NO mistake @NATO we will FIGHT YOU TO KINGDOM BLOODY 🤬🤬🤬 you got it!
That goes for you too @JoeBiden you perverted bloody #Nazi 
Try come here you sick nazis &amp; watch how fast you will be at war with more than @KremlinRussia_E #Russia 
#IpledgeToDieFightingYouNaziFascists",0,0,0,0,False
1496817103055167495,"02/24/2022, 11:59:41",Downed Russian Ka-52 helicopter in Ukraine #Ukraine #Russia https://t.co/yXNsOuiuIy,1,0,4,0,False
1496817102522621959,"02/24/2022, 11:59:41","People of #Russia!

You need to rise up against this fascist, this gay basher, this hater of Jews, this grubby little secret policeman who tries to make up for his own inadequacies with mad imperialist fantasies.

You need to do this now.

#Putin #Ukraine 

@lukeharding1968",1,0,3,1,False
1496817100651827200,"02/24/2022, 11:59:40","Horrifying 😕😥

#worldwar3 #Ukraine #RussiaUkraineConflict #Russia #RussiaUkraine #StandWithUkraine #russianinvasion #IStandWithUkraine #Ukraina https://t.co/E9RQnhNE13",0,0,0,0,False
1496817098047246339,"02/24/2022, 11:59:40",Praying for Ukraina!🇺🇦 #Ukraina #war #Ukraine #Russia #Putin,0,0,0,0,False
1496817095249649664,"02/24/2022, 11:59:39",#Brent oil price hits $105 per barrel for the first time since 2014. #Russia #Ukraine,2,0,7,0,False
1496817094981300232,"02/24/2022, 11:59:39","#Russia launches full-scale attack in Ukraine, dozens dead:

Let's hope #Biden can pull it together on this f'n mess.
#russianinvasion 
https://t.co/QMseXEhCQM #FoxNews",0,0,0,0,False
1496817091198033920,"02/24/2022, 11:59:38","🚨 BREAKING NEWS 🚨
The invasion of Ukraine began overnight, with an attack order from Russian President Vladimir Putin to ""demilitarize the country"" and ""protect Dombass""

#RussiaUkraine #RussiaUkraineCrisis #russianinvasion #Russia  #Ukraine  #Conflicts https://t.co/AKI6ODASgB",0,0,2,0,False
1496817090921218049,"02/24/2022, 11:59:38",Russian troop just occupied airport 20 km from Kiev #ukraine #ucraina #Russia,0,0,0,0,False
1496817087045591043,"02/24/2022, 11:59:37","UK PM's televised statement coming shortly
#Russia #Ukraina
#worldwar3 #UkraineRussiaConflict https://t.co/YEK6LkxIsz via @BBCNews",0,0,2,0,False
1496817082821795844,"02/24/2022, 11:59:36","Fighter jets on the Ukraine cities 
#worldwar3 #Ukraine #RussiaUkraineConflict #Russia #RussiaUkraine #StandWithUkraine #russianinvasion #IStandWithUkraine #Ukraina https://t.co/ylRZezpJtG",1,0,0,0,False
1496817079433199618,"02/24/2022, 11:59:35","We are in age of Aquarius. Expect reorder of world powers. Massive Spiritual Awakening is on the horizon. Those countries will rise to prominence which belive in peace, harmony, love, kindness and humanity. #RussiaUkraineConflict #RussiaUkraine #Russia #russianinvasion #Ukraine",0,0,1,0,False
1496817078002724868,"02/24/2022, 11:59:35","Podcast: Markets are in turmoil after #Russia attacks #Ukraine. #Stocks are plunging, commodities like #oil and #gold are surging, while in #FX, $USD is up but #EUR takes a hit.

Listen now: https://t.co/Qlihuvy0Bo

#XM #XM_COM #XMDailyComment https://t.co/3w1LcT5NAR",0,0,0,0,False
1496817073640685570,"02/24/2022, 11:59:34",I wanna see dead Russians! #Russia #prayersforUkraine #fuckrussia #Ukraine,0,0,0,0,False
1496817071736430592,"02/24/2022, 11:59:34","So this is the United Nations

#RussiaUkraineConflict 
#worldwar3 
#Russia 
#Ukraine https://t.co/rDBDFYqB7P",1,0,2,0,False
1496817070880669696,"02/24/2022, 11:59:33","■History: #NATO lectures to the world that it did not invade Iraq, Syria, Afghanistan, Libya, etc and strip democracy off #Ukraine in 2014. 

■Today: NATO repeats again and again that #Russia 'invades' Ukraine.

CONTROLLING THE NARRATIVE!

#UkraineRussiaCrisis #UkraineRussia",0,0,0,0,False
1496817070826299395,"02/24/2022, 11:59:33","This is bad and only the beginning. Should have listened to #putin and #Russia and not been so arrogant 

#biden #NATO https://t.co/9xQxmc4CaA",0,0,0,0,False
1496817070369120258,"02/24/2022, 11:59:33",Interesting to learn that all the #Covid19 experts are actually also #Russia experts and know exactly what #Putin will do as the next step. #blackout #QAnon,0,0,0,0,False
1496817068926144514,"02/24/2022, 11:59:33","Russia vs Ukraine Military.

#Russia #UkraineRussia #Ukraine https://t.co/iixVZrUF6k",2,0,4,0,False
1496817067353333766,"02/24/2022, 11:59:33","@nytimes If not for @Wayne_Tipster I could not be where I am in life. Having a better TIPSTER around is so important and enjoy being financially💶 stable, making a lot of MONEY 🤑
#BREAKING #RussiaUkraineConflict #Trending #TREASURE #Trump #Russia https://t.co/KAt1XZUnhP",0,0,0,0,False
1496817065201709056,"02/24/2022, 11:59:32","Main Intelligence Department in Kiev is destroyed.
#Kiev #Ukraine #UkraineConflict #Russia #Russian https://t.co/j4uLYLdYOX",3,0,12,0,False
1496817065071628288,"02/24/2022, 11:59:32","@RubenGallego @POTUS LMFAO Another Buffoon. Did #Putin invade the #Ukraine while Trump was President No! #Russia also went into Crimean in 2014 under Barry #Obama &amp; #Biden Both Worthless &amp; weak Leaving 84 Billion worth of equipment in Afghanistan. American citizens. Prisoners 
https://t.co/nVJdgG2oWo",0,0,0,0,False
1496817060130988037,"02/24/2022, 11:59:31","Whose Side are you on in the ongoing Conflict /War between Russia &amp; Ukraine ?

#Ukraine #Russia #RussiaUkraineConflict #RussiaUkraine #RussiaUkraineCrisis #russianinvasion #worldwar3 #WWIII #Russian
🇷🇺🇺🇦",0,0,0,0,False
1496817059644293120,"02/24/2022, 11:59:31","@AlexSalmond misheard the old adage that 'when you sup with devil, use a long spoon' He uses a LARGE spoon #bloodmoney  #Putin #RT #Russia https://t.co/m3744R4m2n",0,0,0,0,False
1496817058327240718,"02/24/2022, 11:59:30",A good time to repost this article about #methadone and #Russia. #Ukraine #OTPs https://t.co/bo9Zh1NDM0,2,1,2,0,False
1496817056905408512,"02/24/2022, 11:59:30","World war 3 bout to pop off and I'm just over here waiting for the @USFL #USFL to start like: 

#USFLDraft #Ukraine #Russia #SportsStooge #UkraineCrisis https://t.co/3dFA9tHJAg",0,0,0,0,False
1496817056175566849,"02/24/2022, 11:59:30","Lessons from #Russia in #Afghanistan
All sides should expect domestic unrest
Long. Bloody. Expensive. No winner.
Only losers.
Lessons for #NATO as well as Russia

https://t.co/MpDI7rrZTj https://t.co/cxWTo6AfPL",0,0,0,0,False
1496817052673359877,"02/24/2022, 11:59:29","I support you. Nothing pisses me off more than injustice and how some people think that violence justifies everything, this is purely DISGUSTING. Sending all of my support and thoughts to my Ukrainian friends. 🙁☹️ #Ukraine #UkraineRussia #UkraineInvasion #Russia #RussiaUkraine https://t.co/AnGJn28O9f",0,0,0,0,False
1496817045685645312,"02/24/2022, 11:59:27","eeeeiiii after Pandemic paaaaaa......WAR incoming

God have Mercy

#UkraineRussie #Ukraine #Russia",0,0,0,0,False
1496817045413023744,"02/24/2022, 11:59:27",#Alleged intelligence department in #Kiev #Kyiv destroyed #Ukraine #Russia https://t.co/cU1kcxbeZR,1,0,0,0,False
1496817039893221378,"02/24/2022, 11:59:26","#Russia’s invasion of #Ukraine is expected to have a significant impact on global #aluminum #supply and prices, while the news sent #nickel prices on the Shanghai Futures Exchange to an all-time high on February 24. #copper #metals #nonferrousmetal

https://t.co/D75ItIVKMo",0,0,0,0,False
1496817038458818560,"02/24/2022, 11:59:26","Thus far, the #sanctions imposed by #Biden against #Russia hit ""with a thud."" #BloombergNews 
""Biden did hold back some of the broadest &amp; toughest of the toughest financial penalties...""
AP
The question that should be asked is: Why?
#RussiaUkraine 
#RussiaUkraineCrisis 
#Putin",1,0,1,0,False
1496817033635414016,"02/24/2022, 11:59:24",@zerohedge @HenrikZeberg Together with sanctioning the Matroschka this surely will #Russia make changing course!,0,0,0,0,False
1496817031798304768,"02/24/2022, 11:59:24","WE STAND WITH @Ukraine  🇺🇦 
We're here in front of the Russian embassy in The Hague to demand justice #Ukraine #Putin #Ukraina #justice #StandWithUkraine #Russia #RussiaUkraine https://t.co/Wifsb3wGuu",0,0,5,0,False
1496817029252546563,"02/24/2022, 11:59:23","Airtrikes seen near #Kharkiv, the north eastern city of #ukraine

#RussiaUkraineConflict #Russia #russianinvasion #russiaukrainewar  #UkraineRussie #UkraineRussiaConflict #UkraineRussiaCrisis #UkraineConflict 
#Putin #VolodymyrZelenskyy #BREAKING #Kyiv #UkraineUnderAttack #news https://t.co/BpU2A6yQCz",0,0,0,0,False
1496817027595612169,"02/24/2022, 11:59:23",Well done #russia and #Belarus for shattering #peace #StopWar #bloodonyourhands,0,0,0,0,False
1496817027557826562,"02/24/2022, 11:59:23","In all of these, where are the Avengers?

#worldwar3
#Ukraine 
#Russia",0,0,2,0,False
1496817022650535940,"02/24/2022, 11:59:22","🚩#Ukraine's military says the country is being hit by a second wave of missile strikes .

#UkraineCrisis #Ukraine #Russia #AmericanEvents #Pentagon #Trump #Biden #Kiev #cryptocurrency https://t.co/knkqVhFVEZ",0,0,1,0,False
1496817015666925569,"02/24/2022, 11:59:20",Whole world has gone to shit #Ukraine #Russia,0,0,0,0,False
1496817014840696833,"02/24/2022, 11:59:20",Key chart @bloombergtv this morning #ukrainewar #eu #energy #energyprices #economy #putin #russia #foreignaffairs https://t.co/FxJWKp2PVT,0,0,0,0,False
1496817014765146119,"02/24/2022, 11:59:20","Crypto markets looking terrible and here was me thinking the crypto was above the ""traditional"" system seems not the case! 

What happens when #Russia say only #Bitcoin for oil and gas.. ?

US sanctions and blocking from financial networks has ZERO effect in todays age!",0,1,2,0,False
1496817012924104710,"02/24/2022, 11:59:20","Third season won't be same without him!
#WWIII #RussiaUkraineConflict #Russia #Ukraine #UkraineRussiaCrisis #worldwar3 #Putin https://t.co/DLSDzS84aB",11,9,87,15,False
1496817011963437056,"02/24/2022, 11:59:19","Lesson learned
Wiping out the footprint of #NATO / #US Terrorists and their proxies (#ISIS) requires the language of military might even if the cost of civilian casualties is high
This is  a dangerous world
#Iran #Russia  #China 
Puppet of #Ukraine 
 #CIA
#ApartheidIsrael https://t.co/W0Hlt7tutj",0,0,2,0,False
1496817011342512133,"02/24/2022, 11:59:19","This is How it looks in Russia in full power with Ukraine Right now.🥶🥶🥶😬😬🤕
#Kiev #RussiaUkraineConflict #Ukraine #Russia #WWIII #RussiaInvadesUkraine #UkraineWar #UkraineRussiaConflict https://t.co/4vRfxezsNb",3,8,18,0,False
1496817011111911428,"02/24/2022, 11:59:19",I pray for my friends in Ukraine 🙏🏼🤲🏻 #Ukraine #Russia https://t.co/bVXW9qHUWl,0,0,0,0,False
1496817007613861893,"02/24/2022, 11:59:18","@Reuters If not for @Wayne_Tipster I could not be where I am in life. Having a better TIPSTER around is so important and enjoy being financially💶 stable, making a lot of MONEY 🤑
#BREAKING #RussiaUkraineConflict #Trending #TREASURE #Trump #Russia https://t.co/0Tq7E95BSN",0,0,0,0,False
1496816983685632004,"02/24/2022, 11:59:13",I really don't understand what indians students or nationals were doing in Ukraine till very last moment. They should have immediately left the country a week ago amid #Russia #Ukraine crisis. #Kyiv #India @Ukraine @KremlinRussia_E,0,0,1,0,False
1496816983660273672,"02/24/2022, 11:59:13","Twitter in a nutshell.

#Ukraine #UkraineCrisis #Russia https://t.co/gXcgN2ZwJN",0,0,0,1,False
1496816980913180672,"02/24/2022, 11:59:12","Where are the Indians saying Russia will not invade?
Where are all the saatvi fail experts? 
😂😂
#worldwar3 
#Ukraine 
#Russia 
#RussiaUkraineConflict 
#WorldWarIII",0,0,0,0,False
1496816980036362246,"02/24/2022, 11:59:12","Russian attack helicopters over Vyshgorod.  A few minutes from Kiev.
#Ukraine #UkraineConflict #UkraineCrisis #UkraineInvasion #Russia #russianinvasion https://t.co/4cyLDdv54l",1,0,6,0,False
1496816975439351809,"02/24/2022, 11:59:11","#PrayForUkraine. 🙏🏾✌🏾❣💡

#Ukraine #Russia #ToyeenB #TBW xx

CLICK: https://t.co/eN7gqtgNPO",0,0,0,0,False
1496816973363171328,"02/24/2022, 11:59:10","#PMIKInRussia 
Prime minister Imran Khan one on one meeting with president Putin has just been started in #Kremlin #Moscow 

#Russia #Pakistan #ImranKhan #Putin #ImranKhaninRussia https://t.co/Ow38NcKKod",3,0,3,0,True
1496816972348203011,"02/24/2022, 11:59:10",#Russia: #Ukrainian border guards have left all their posts on our borders,0,1,1,0,False
1496816972214210561,"02/24/2022, 11:59:10","#MarketCrash Today was a tough day! Swipe and laugh a bit. 🤞🏻🙂

Also, Imran Khan has a message at the end. 😅
.
.
.
.
.
.
.
#Sensex #Nifty #marketcrash #StockMarketIndia #stocks #stockmarket #ukraine #russia #ukrainerussia #war #investments #financememes #bse #bse https://t.co/1j3KDJBvTt",0,0,3,0,False
1496816965498769414,"02/24/2022, 11:59:08",Note the Ka-52 has had #Russia national markings and bort number removed - replaced with a white 'V' https://t.co/oGpRWjvTBP https://t.co/4kbTtQGQ3E,409,38,984,43,False
1496816964807069698,"02/24/2022, 11:59:08","Russia's relations with Ukraine are complex. Do Western countries understand that? 
If you don't understand and challenge, you'll end up creating only the flashpoint of war. 

#RuSSia  #UkraineRussie",0,0,0,0,False
1496816964789964802,"02/24/2022, 11:59:08","Got copy of President Alzheimers Open Borders Joe Biden speech today:
Quoting my good friend John McLaim, Bomb, Bomb Iran
Only it's #Russia 
Want to thank all the #Nazi #Libturds who have blindly supported me as I ruined #USA economy
Lead world in #Covid deaths
now #WorldWarIII https://t.co/qxD0cvCUlT",0,0,0,0,False
1496816964450324482,"02/24/2022, 11:59:08","The modern warfare in positions of the world super powers is enough to scare anyone from going into an all out war. #Russia will do what they want with #Ukraine and there is nothing #NATO will do, except the common condemnations and sanctions, there's simply nothing else to do.",1,1,2,1,False
1496816963192070151,"02/24/2022, 11:59:08","Adviser to Ukraine's presidential office says fighting is taking place practically along entire Russia-Ukraine border.
#Russia #RussiaUkraineConflict #Ukraine",5,0,15,1,False
1496816959681593354,"02/24/2022, 11:59:07","Video of the Russian Kamov KA-52 Attack Helicopter downed by the Ukrainian Forces
#RussiaUkraineConflict #Russia #Ukraine #NATO #UkraineRussiaConflict #UkraineRussiaCrisis https://t.co/ronVDp7OGW",1,0,3,0,False
1496816958914064389,"02/24/2022, 11:59:07","Situation getting escalated

#Russia #Ukraine https://t.co/0K6MsZrcST",0,0,0,0,True
1496816952819556352,"02/24/2022, 11:59:05","Russian Mi-8 helicopters avoiding SAM and flying over Ukrainian defence lines unharmed
#Russia #Ukraine #Video #UkraineCrisis #Politics #StopTheWar #PeaceNow
Don't know what kind of SAM has such low hit rate but they must be real6 old tech to miss slow ... https://t.co/QcrDEPs0WA",0,0,0,0,False
1496816951150186498,"02/24/2022, 11:59:05",BREAKING NEWS - #France has surrendered in #russia #ukraine #Conflict. https://t.co/tupwfkyRKJ,0,1,2,0,False
1496816950818873351,"02/24/2022, 11:59:05",More Russian armor rolling towards the border near Kharkiv. Near Oktyaberskiy south of Belgorod. #Russia #Ukraine https://t.co/qxsFla4sGU,188,26,461,8,False
1496816949808013314,"02/24/2022, 11:59:05","@djrothkopf Weigh it, on #PutinsWar #Putin is one man v multiple millions that he will kill, all for one murderous dictator committing war crimes. Cut the head of the snake. It's not #Russia but it's #Putin who must go. #PutinIsaWarCriminal I recall from history, Presidents led the battle.",0,0,0,0,False
1496816942107222020,"02/24/2022, 11:59:03","""Last night, Russian President Vladimir Putin ordered a “special military operation” in eastern Ukraine while warning that anyone trying to interfere with the Russian military will lead to “consequences you have never seen.”
#Russia #Ukraine #WarInEurope

https://t.co/fzGCbg4gSs",0,0,0,0,False
1496816940731539457,"02/24/2022, 11:59:02",My fellow Africans Preparing for War Against #Russia..#Ukraine #WWIII #WW3 #Trump 🔥🔥🔥 https://t.co/dBas5Bq9T5,0,0,0,0,True
1496816940475875328,"02/24/2022, 11:59:02",Ukraine and Rus Airspace #Ukraine #Russia #airspace #ukraineairspace #rusairspace https://t.co/lgendcwPsZ,0,0,0,0,False
1496816937132769281,"02/24/2022, 11:59:01","War does not determine who is right - only who is left.

#RussiaUkraine #UkraineRussiaCrisis #UkraineRussiaConflict #UkraineCrisis #Russia",0,0,0,0,False
1496816932556845057,"02/24/2022, 11:59:00","Russia has invaded Ukraine: the border guards are threatened from the sea. AUDIO 

#war #Ukraine #Russia #invasion #Zmiiny 
https://t.co/TkbQp60IED",0,0,1,0,False
1496816929851408390,"02/24/2022, 11:59:00",#javascript #webdevelopment #SmallBusiness #CodeNewbies #Philippines #100DaysOfCode #NodeJS #Malaysia #Russia #Poland #Australia #NewYork #London #Vietnam #NewZealand #Brazil #Seoul #Japan #Ukraine #Norway #Belgium #Finland #UAE Best creative solutions https://t.co/82n7Q0fwiI https://t.co/fsFa8e0xrg,11,0,3,0,False
1496816927242657797,"02/24/2022, 11:58:59","🚨#BREAKING : #Putin bombed the children ward of an hospital in western #Ukraine

#UkraineRussiaConflict #bombing #Russia #UkraineRussiaCrisis https://t.co/I6QF0PbPpl",1,4,5,1,False
1496816926403739648,"02/24/2022, 11:58:59",#Russia hasn’t failed in proving just how trashy and terroristic they really are.,0,0,1,0,False
1496817109841907719,"02/24/2022, 11:59:43","Russia is carrying out a full scale offensive: #Ukraine

#WWIII #worldwar3 #WorldWarIII #UkraineRussiaCrisis #UkraineConflict #RussiaUkraineConflict #RussiaUkraine #russiaukrainewar #UkraineCrisis https://t.co/ODguBQQOOQ",0,0,0,0,False
1496817029252546563,"02/24/2022, 11:59:23","Airtrikes seen near #Kharkiv, the north eastern city of #ukraine

#RussiaUkraineConflict #Russia #russianinvasion #russiaukrainewar  #UkraineRussie #UkraineRussiaConflict #UkraineRussiaCrisis #UkraineConflict 
#Putin #VolodymyrZelenskyy #BREAKING #Kyiv #UkraineUnderAttack #news https://t.co/BpU2A6yQCz",0,0,0,0,False
1496816879159197703,"02/24/2022, 11:58:48","#YIDIOTIC #RussiaUkraineWar and its #YIdiotic goals:
-#WW3
- Dead 900m #WhiteChristianRace
- #RadioactiveDeserts #Europe and #USA

Only #heterosexual #HolyCitizen in own #Race and #Faith is #legal

#God
#PMOTKOG
#Christianity
#BreakingNews",0,0,0,0,False
1496816636468207616,"02/24/2022, 11:57:50","Let's come together, let's create a wave on twitter.Let's make it happen - #ConsciousPlanet #SaveSoil 
We don't want wars..we want rich life.Let's do a loud shout so that the whole world gets it.
#ShoutforSaveSoil @cpsavesoil @UN  #russiaukrainewar  @UNCCD #RussiaUkraineConflict https://t.co/flUwpclLjV",17,1,33,1,False
1496816522047758339,"02/24/2022, 11:57:23",VIDEO of #Russia Ka-52 attack helicopters over Hostomel North West of #Kyiv #Ukraine.  #Putin #Ukraineunderattack #Russianinvasion #RussiaUkraine #Russiaterroriststate #Putinisamadman #russiaukrainewar #Russia #RussiaInvadesUkraine https://t.co/FP4HcuRTpC,3,0,4,0,False
1496816488119820288,"02/24/2022, 11:57:14","""To be an enemy of America can be dangerous, but to be a friend is fatal.” 
                                                                                                   — Henry Kissinger
#WWIII #worldwar3 #russiaukrainewar #RussiaUkraineConflict",1,0,1,0,False
1496816440007180294,"02/24/2022, 11:57:03","Donbass wish your girlfriend was hot like Minsk.

#RussiaUkraineCrisis #RussiaUkraineWar",0,0,1,0,False
1496816352761286657,"02/24/2022, 11:56:42","Students of India are stranded in UKRAINE,
 India's PM is stuck in UP elections
#RussiaUkrainewar",0,0,1,0,False
1496816296763158529,"02/24/2022, 11:56:29","Like this gif art.. Only one of them speak the truth.
#artTANK #RussiaUkraineConflict #russiaukrainewar #NoWar #StopTheWarOnChildren #LoveForeverAfterHumanity #StopTheViolence https://t.co/sXmfe3rSrw",0,0,0,0,False
1496816260692443140,"02/24/2022, 11:56:20","Over 40 Ukrainians, 50 Russians killed as the war escalates;

Vladimir Putin warns other countries not to interfere!

.
.
.
.
#russiaukraine #russiaukrainecrisis #russiaukrainewar #russiaukrainewarnews #putin #vladimirputin #russiainvadedukraine #russiainvadedukraine https://t.co/u0gb2YkFon",0,0,0,1,False
1496816081616310272,"02/24/2022, 11:55:38","How is #Russia taking back ethnic Russian regions any worse than Israel being ripped out of Palestine, did anyone ask the locals in either case?  #RussiaUkraineConflict #russiaukrainewar #Hypocrisy",0,0,0,0,False
1496815968399806469,"02/24/2022, 11:55:11","French President @EmmanuelMacron calls for #NATO summit as soon as possible 

#WWIII #worldwar3 #WorldWarIII #Ukraine #UkraineRussiaCrisis #UkraineConflict #RussiaUkraineConflict #RussiaUkraine #russiaukrainewar #UkraineCrisis https://t.co/s296Nyjlot",1,0,2,0,False
1496815868486950916,"02/24/2022, 11:54:47","Meanwhile #Ukraine to #NATO https://t.co/xz3WUmzPcH

#RussiaUkraineConflict #RussiaUkraine #russiaukrainewar",0,0,0,0,False
1496815703474810882,"02/24/2022, 11:54:07","#BREAKING | #RussiaUkraineWar | Civil Aviation Minister, Jyotiraditya Scindia assures early action. Says 'we are waiting for the opening of the airspace'.

@ridhimb shares details with @SiddiquiMaha https://t.co/9upNmExiEq",2,0,5,1,False
1496815676245356546,"02/24/2022, 11:54:01","@ABC #Ukraine President #Zelenssky is 1 of 15m #Yidiots self-explaining #RussiaUkraineWar and its goals #WW3
Dead 900m #WhiteChristianRace #RadioactiveDeserts #Europe and #USA

Only #heterosexual #HolyCitizen in own #Race and #Faith is #legal

#God
#PMOTKOG
#Christianity
#BreakingNews",0,0,0,0,False
1496815668637073409,"02/24/2022, 11:53:59","Russia Ukraine War: On one hand the stock market crashed due to the Russia-Ukraine war and on the other hand the brightness of gold and silver increased significantly.
 #Gold #India #pmmodi #RussiaUkraineConflict #RussiaUkraineWar #Sliver
https://t.co/Q3czBJeG0w",0,0,0,0,False
1496815566866243585,"02/24/2022, 11:53:35",VIDEO of a #Russia Ka-52 Hokum B attack helicopter after being damaged by #Ukrainain ground fire &amp; forced to land North West of #Kyiv #Ukraine.  #Putin #Ukraineunderattack #Russianinvasion #RussiaUkraine #Russiaterroriststate #Putinisamadman #russiaukrainewar  #Russia https://t.co/N4pEkdELnW,6,0,12,0,False
1496815494955151360,"02/24/2022, 11:53:18","So much work 🥲
Our prayer is with Ukraine people.🙏
#ukraine #standwithukraine #breakingnews #ukrain #russia #russianaggressionmuststop #russiaukrainewar #RussiaUkraine #prayforukraine #worldwar #worldwar3 #WW3 #staystrongukraine #peace #world https://t.co/HeLFbruUHD",0,0,0,0,False
1496815463912857606,"02/24/2022, 11:53:10","#RusssiaUkraineConflict
#worldwar3 #Ukraine #RussiaInvadesUkraine #Russia #Putin and Russia #russiaukrainewar #WWIII https://t.co/wdHDAYBCjd",0,0,0,0,False
1496815460205174792,"02/24/2022, 11:53:09","Russian POWs captured by Ukrainian Armed Forses today.

#RussiaUkraineWar #RussiaInvadedUkraine #RussiaCrisis https://t.co/YMUnnuvoWC",1,0,0,0,False
1496815442446495748,"02/24/2022, 11:53:05","Condemn? Ukraine is being abandoned to its fate.
The whole world and #Europe have no choice but to condemn and impose economic sanctions. It's a shame about #Ukraine.  🇺🇦
#RussiaUkraineWar https://t.co/o8I5RP6v3p",0,0,5,0,False
1496815415779115013,"02/24/2022, 11:52:59",Only Twitter can make jokes and memes about Russia invading Ukraine #russiaukrainewar,0,0,0,0,False
1496815323647037446,"02/24/2022, 11:52:37","@ABC #Ukraine President #Zelenssky is 1 of 15m #Yidiots self-explaining #RussiaUkraineWar and its goals #WW3
Dead 900m #WhiteChristianRace #RadioactiveDeserts #Europe and #USA

Only #heterosexual #HolyCitizen in own #Race and #Faith is #legal

#God
#PMOTKOG
#Christianity
#BreakingNews",1,0,0,0,False
1496815258576510985,"02/24/2022, 11:52:21","@ABC #Ukraine President #Zelenssky is 1 of 15m #Yidiots self-explaining #RussiaUkraineWar and its goals #WW3
Dead 900m #WhiteChristianRace #RadioactiveDeserts #Europe and #USA

Only #heterosexual #HolyCitizen in own #Race and #Faith is #legal

#God
#PMOTKOG
#Christianity
#BreakingNews",1,0,0,0,False
1496815220131434502,"02/24/2022, 11:52:12","""I don't have any feelings. I will visit my father in Spain but I don't have any money and I don't know how I will do that,"" said Alexander  who fled his home in Ukraine 

#RussiaAttacksUkraine #russiaukrainewar 

https://t.co/rKZ8Z2GLHH",3,0,9,0,False
1496815198778191873,"02/24/2022, 11:52:07","Putin has started a WAR with the free world!
#russiaukrainewar #PutinWarMonger #KillPutin
Russian troops enter Ukraine, explosions heard in cities https://t.co/SUr7Sb14aP",0,0,1,0,False
1496815194651123715,"02/24/2022, 11:52:06","@ABC #Ukraine President #Zelenssky is 1 of 15m #Yidiots self-explaining #RussiaUkraineWar and its goals #WW3
Dead 900m #WhiteChristianRace #RadioactiveDeserts #Europe and #USA

Only #heterosexual #HolyCitizen in own #Race and #Faith is #legal

#God
#PMOTKOG
#Christianity
#BreakingNews",1,0,0,0,False
1496815151886086152,"02/24/2022, 11:51:56","@ABC #Ukraine President #Zelenssky is 1 of 15m #Yidiots self-explaining #RussiaUkraineWar and its goals #WW3
Dead 900m #WhiteChristianRace #RadioactiveDeserts #Europe and #USA

Only #heterosexual #HolyCitizen in own #Race and #Faith is #legal

#God
#PMOTKOG
#Christianity
#BreakingNews",0,0,0,0,False
